Entry date and Time,Car parking slot,Availability
2024-11-11 21:51:49,Free,2
2024-11-11 21:51:51,Free,2
2024-11-11 21:51:54,Free,2
2024-11-11 21:51:56,Free,2
2024-11-11 21:51:59,Free,2
2024-11-11 21:52:02,Free,2
2024-11-11 21:52:04,Free,2
2024-11-11 21:52:07,Free,2
2024-11-11 21:52:09,Free,2
2024-11-11 21:52:12,Free,2
2024-11-11 21:52:15,Free,2
2024-11-11 21:52:18,Free,2
2024-11-11 21:52:20,Free,2
2024-11-11 21:52:22,Free,2
2024-11-11 21:52:25,Free,2
2024-11-11 21:52:27,Free,2
2024-11-11 21:52:30,Free,2
2024-11-11 21:52:32,Free,2
2024-11-11 21:52:35,Free,2
2024-11-11 21:52:38,Free,2
2024-11-11 21:52:42,Free,2
2024-11-11 21:52:44,Free,2
2024-11-11 21:52:46,Free,2
2024-11-11 21:52:49,Free,2
2024-11-11 21:52:57,Free,2
2024-11-11 21:52:57,Free,2
2024-11-11 21:52:59,Free,2
2024-11-11 21:53:02,Free,2
2024-11-11 21:53:04,Free,2
2024-11-11 21:53:06,Free,2
2024-11-11 21:53:09,Free,2
2024-11-11 21:53:11,Free,2
2024-11-11 21:53:14,Free,2
2024-11-11 21:53:17,Free,2
2024-11-11 21:53:20,Free,2
2024-11-11 21:53:22,Free,2
2024-11-11 21:53:24,Free,2
2024-11-11 21:53:27,Free,2
2024-11-11 21:53:29,Free,2
2024-11-11 21:53:32,Free,2
2024-11-11 21:53:34,Free,2
2024-11-11 21:53:37,Free,2
2024-11-11 21:53:39,Free,2
2024-11-11 21:53:41,Free,2
2024-11-11 21:53:44,Free,2
2024-11-11 21:53:46,Free,2
2024-11-11 21:53:48,Free,2
2024-11-11 21:53:51,Free,2
2024-11-11 21:53:53,Free,2
2024-11-11 21:53:56,Free,2
2024-11-11 21:53:58,Free,2
2024-11-11 21:54:01,Free,2
2024-11-11 21:54:04,Free,2
2024-11-11 21:54:06,Free,2
2024-11-11 21:54:09,Free,2
2024-11-11 21:54:12,Free,2
2024-11-11 21:54:14,Free,2
2024-11-11 21:54:16,Free,2
2024-11-11 21:54:18,Free,2
2024-11-11 21:54:21,Free,2
2024-11-11 21:54:23,Free,2
2024-11-11 21:54:26,Free,2
2024-11-11 21:54:28,Free,2
2024-11-11 21:54:30,Free,2
2024-11-11 21:54:33,Free,2
2024-11-11 21:54:35,Free,2
2024-11-11 21:54:39,Free,2
2024-11-11 21:54:42,Free,2
2024-11-11 21:54:44,Free,2
2024-11-11 21:54:46,Free,2
2024-11-11 21:54:49,Free,2
2024-11-11 21:54:52,Free,2
2024-11-11 21:54:54,Free,2
2024-11-11 21:54:57,Free,2
2024-11-11 21:54:59,Free,2
2024-11-11 21:55:02,Free,2
2024-11-11 21:55:04,Free,2
2024-11-11 21:55:06,Free,2
2024-11-11 21:55:09,Free,2
2024-11-11 21:55:11,Free,2
2024-11-11 21:55:14,Free,2
2024-11-11 21:55:16,Free,2
2024-11-11 21:55:19,Free,2
2024-11-11 21:55:22,Free,2
2024-11-11 21:55:25,Free,2
2024-11-11 21:55:27,Free,2
2024-11-11 21:55:30,Free,2
2024-11-11 21:55:32,Free,2
2024-11-11 21:55:35,Free,2
2024-11-11 21:55:37,Free,2
2024-11-11 21:55:40,Free,2
2024-11-11 21:55:42,Free,2
2024-11-11 21:55:44,Free,2
2024-11-11 21:55:47,Free,2
2024-11-11 21:55:50,Free,2
2024-11-11 21:55:52,Free,2
2024-11-11 21:55:54,Free,2
2024-11-11 21:55:57,Free,2
2024-11-11 21:56:00,Free,2
2024-11-11 21:56:03,Free,2
2024-11-11 21:56:05,Free,2
2024-11-11 21:56:08,Free,2
2024-11-11 21:56:10,Free,2
2024-11-11 21:56:13,Free,2
2024-11-11 21:56:15,Free,2
2024-11-11 21:56:18,Free,2
2024-11-11 21:56:20,Free,2
2024-11-11 21:56:23,Free,2
2024-11-11 21:56:25,Free,2
2024-11-11 21:56:27,Free,2
2024-11-11 21:56:30,Free,2
2024-11-11 21:56:32,Free,2
2024-11-11 21:56:35,Free,2
2024-11-11 21:56:37,Free,2
2024-11-11 21:56:40,Free,2
2024-11-11 21:56:42,Free,2
2024-11-11 21:56:45,Free,2
2024-11-11 21:56:47,Free,2
2024-11-11 21:56:50,Free,2
2024-11-11 21:56:52,Free,2
2024-11-11 21:56:55,Free,2
2024-11-11 21:56:58,Free,2
2024-11-11 21:57:00,Free,2
2024-11-11 21:57:02,Free,2
2024-11-11 21:57:05,Free,2
2024-11-11 21:57:07,Free,2
2024-11-11 21:57:10,Free,2
2024-11-11 21:57:12,Free,2
2024-11-11 21:57:16,Free,2
2024-11-11 21:57:19,Free,2
2024-11-11 21:57:22,Free,2
2024-11-11 21:57:25,Free,2
2024-11-11 21:57:28,Free,2
2024-11-11 21:57:30,Free,2
2024-11-11 21:57:33,Free,2
2024-11-11 21:57:35,Free,2
2024-11-11 21:57:37,Free,2
2024-11-11 21:57:40,Free,2
2024-11-11 21:57:42,Free,2
2024-11-11 21:57:44,Free,2
2024-11-11 21:57:47,Free,2
2024-11-11 21:57:49,Free,2
2024-11-11 21:57:51,Free,2
2024-11-11 21:57:53,Free,2
2024-11-11 21:57:56,Free,2
2024-11-11 21:57:59,Free,2
2024-11-11 21:58:01,Free,2
2024-11-11 21:58:03,Free,2
2024-11-11 21:58:06,Free,2
2024-11-11 21:58:09,Free,2
2024-11-11 21:58:11,Free,2
2024-11-11 21:58:13,Free,2
2024-11-11 21:58:16,Free,2
2024-11-11 21:58:18,Free,2
2024-11-11 21:58:20,Free,2
2024-11-11 21:58:22,Free,2
2024-11-11 21:58:25,Free,2
2024-11-11 21:58:28,Free,2
2024-11-11 21:58:30,Free,2
2024-11-11 21:58:33,Free,2
2024-11-11 21:58:36,Free,2
2024-11-11 21:58:39,Free,2
2024-11-11 21:58:41,Free,2
2024-11-11 21:58:44,Free,2
2024-11-11 21:58:46,Free,2
2024-11-11 21:58:49,Free,2
2024-11-11 21:58:51,Free,2
2024-11-11 21:58:53,Free,2
2024-11-11 21:58:56,Free,2
2024-11-11 21:58:59,Free,2
2024-11-11 21:59:01,Free,2
2024-11-11 21:59:04,Free,2
2024-11-11 21:59:07,Free,2
2024-11-11 21:59:09,Free,2
2024-11-11 21:59:11,Free,2
2024-11-11 21:59:14,Free,2
2024-11-11 21:59:16,Free,2
2024-11-11 21:59:19,Free,2
2024-11-11 21:59:21,Free,2
2024-11-11 21:59:24,Free,2
2024-11-11 21:59:26,Free,2
2024-11-11 21:59:29,Free,2
2024-11-11 21:59:31,Free,2
2024-11-11 21:59:33,Free,2
2024-11-11 21:59:35,Free,2
2024-11-11 21:59:38,Free,2
2024-11-11 21:59:42,Free,2
2024-11-11 21:59:44,Free,2
2024-11-11 21:59:47,Free,2
2024-11-11 21:59:49,Free,2
2024-11-11 21:59:51,Free,2
2024-11-11 21:59:54,Free,2
2024-11-11 21:59:56,Free,2
2024-11-11 21:59:59,Free,2
2024-11-11 22:00:01,Free,2
2024-11-11 22:00:04,Free,2
2024-11-11 22:00:07,Free,2
2024-11-11 22:00:10,Free,2
2024-11-11 22:00:14,Free,2
2024-11-11 22:00:16,Free,2
2024-11-11 22:00:18,Free,2
2024-11-11 22:00:20,Free,2
2024-11-11 22:00:23,Free,2
2024-11-11 22:00:25,Free,2
2024-11-11 22:00:28,Free,2
2024-11-11 22:00:31,Free,2
2024-11-11 22:00:33,Free,2
2024-11-11 22:00:36,Free,2
2024-11-11 22:00:39,Free,2
2024-11-11 22:00:42,Free,2
2024-11-11 22:00:44,Free,2
2024-11-11 22:00:46,Free,2
2024-11-11 22:00:48,Free,2
2024-11-11 22:00:51,Free,2
2024-11-11 22:00:53,ir2,1
2024-11-11 22:00:55,ir2,1
2024-11-11 22:00:57,ir2,1
2024-11-11 22:01:05,ir2,1
2024-11-11 22:01:06,Free,2
2024-11-11 22:01:08,Free,2
2024-11-11 22:01:11,Free,2
2024-11-11 22:01:13,Free,2
2024-11-11 22:01:16,Free,2
2024-11-11 22:01:18,Free,2
2024-11-11 22:01:20,Free,2
2024-11-11 22:01:23,Free,2
2024-11-11 22:01:25,Free,2
2024-11-11 22:01:28,Free,2
2024-11-11 22:01:30,Free,2
2024-11-11 22:01:32,Free,2
2024-11-11 22:01:34,Free,2
2024-11-11 22:01:37,Free,2
2024-11-11 22:01:39,Free,2
2024-11-11 22:01:41,Free,2
2024-11-11 22:01:44,Free,2
2024-11-11 22:01:47,Free,2
2024-11-11 22:01:49,Free,2
2024-11-11 22:01:51,Free,2
2024-11-11 22:01:54,Free,2
2024-11-11 22:01:56,Free,2
2024-11-11 22:01:58,Free,2
2024-11-11 22:02:01,Free,2
2024-11-11 22:02:03,Free,2
2024-11-11 22:02:06,Free,2
2024-11-11 22:02:08,Free,2
2024-11-11 22:02:11,Free,2
2024-11-11 22:02:14,Free,2
2024-11-11 22:02:16,Free,2
2024-11-11 22:02:19,Free,2
2024-11-11 22:02:22,Free,2
2024-11-11 22:02:25,ir2,1
2024-11-11 22:02:29,ir2,1
2024-11-11 22:02:32,ir2,1
2024-11-11 22:02:34,ir2,1
2024-11-11 22:02:37,ir2,1
2024-11-11 22:02:39,ir2,1
2024-11-11 22:02:42,ir2,1
2024-11-11 22:02:45,ir2,1
2024-11-11 22:02:47,ir2,1
2024-11-11 22:02:49,ir2,1
2024-11-11 22:02:52,ir2,1
2024-11-11 22:02:54,ir2,1
2024-11-11 22:02:57,ir2,1
2024-11-11 22:02:59,ir2,1
2024-11-11 22:03:02,ir2,1
2024-11-11 22:03:04,ir2,1
2024-11-11 22:03:07,ir2,1
2024-11-11 22:03:09,ir2,1
2024-11-11 22:03:12,ir2,1
2024-11-11 22:03:15,ir2,1
2024-11-11 22:03:17,ir2,1
2024-11-11 22:03:19,Free,2
2024-11-11 22:03:22,Free,2
2024-11-11 22:03:25,Free,2
2024-11-11 22:03:27,Free,2
2024-11-11 22:03:30,Free,2
2024-11-11 22:03:32,Free,2
2024-11-11 22:03:34,Free,2
2024-11-11 22:03:37,Free,2
2024-11-11 22:03:40,Free,2
2024-11-11 22:03:43,Free,2
2024-11-11 22:03:45,Free,2
2024-11-11 22:03:48,Free,2
2024-11-11 22:03:51,ir2,1
2024-11-11 22:03:53,Free,2
2024-11-11 22:03:56,Free,2
2024-11-11 22:03:59,Free,2
2024-11-11 22:04:02,Free,2
2024-11-11 22:04:04,ir2,1
2024-11-11 22:04:06,ir2,1
2024-11-11 22:04:09,ir2,1
2024-11-11 22:04:11,ir2,1
2024-11-11 22:04:13,ir2,1
2024-11-11 22:04:16,ir2,1
2024-11-11 22:04:18,ir2,1
2024-11-11 22:04:21,ir2,1
2024-11-11 22:04:23,ir2,1
2024-11-11 22:04:25,ir2,1
2024-11-11 22:04:28,ir2,1
2024-11-11 22:04:30,ir2,1
2024-11-11 22:04:33,ir2,1
2024-11-11 22:04:35,ir2,1
2024-11-11 22:04:37,ir2,1
2024-11-11 22:04:40,ir2,1
2024-11-11 22:04:42,ir2,1
2024-11-11 22:04:44,ir2,1
2024-11-11 22:04:47,ir2,1
2024-11-11 22:04:49,ir2,1
2024-11-11 22:04:52,ir2,1
2024-11-11 22:05:00,ir2,1
2024-11-11 22:05:03,ir2,1
2024-11-11 22:05:05,ir2,1
2024-11-11 22:05:08,ir2,1
2024-11-11 22:05:10,ir2,1
2024-11-11 22:05:12,ir2,1
2024-11-11 22:05:14,ir2,1
2024-11-11 22:05:15,ir2,1
2024-11-11 22:05:17,Free,2
2024-11-11 22:05:20,Free,2
2024-11-11 22:05:22,Free,2
2024-11-11 22:05:25,Free,2
2024-11-11 22:05:27,Free,2
2024-11-11 22:05:29,Free,2
2024-11-11 22:05:32,Free,2
2024-11-11 22:05:35,Free,2
2024-11-11 22:05:38,Free,2
2024-11-11 22:05:41,Free,2
2024-11-11 22:05:44,Free,2
2024-11-11 22:05:47,Free,2
2024-11-11 22:05:49,Free,2
2024-11-11 22:05:52,Free,2
2024-11-11 22:05:54,Free,2
2024-11-11 22:05:56,Free,2
2024-11-11 22:05:59,Free,2
2024-11-11 22:06:02,Free,2
2024-11-11 22:06:04,Free,2
2024-11-11 22:06:07,Free,2
2024-11-11 22:06:09,Free,2
2024-11-11 22:06:11,Free,2
2024-11-11 22:06:13,ir2,1
2024-11-11 22:06:16,ir2,1
2024-11-11 22:06:18,ir2,1
2024-11-11 22:06:21,ir2,1
2024-11-11 22:06:25,ir2,1
2024-11-11 22:06:27,ir2,1
2024-11-11 22:06:29,ir2,1
2024-11-11 22:06:32,ir2,1
2024-11-11 22:06:34,ir2,1
2024-11-11 22:06:37,ir2,1
2024-11-11 22:06:39,ir2,1
2024-11-11 22:06:42,ir2,1
2024-11-11 22:06:45,ir2,1
2024-11-11 22:06:47,ir2,1
2024-11-11 22:06:50,ir2,1
2024-11-11 22:06:53,ir2,1
2024-11-11 22:06:55,ir2,1
2024-11-11 22:06:58,ir2,1
2024-11-11 22:07:00,ir2,1
2024-11-11 22:07:03,ir2,1
2024-11-11 22:07:05,ir2,1
2024-11-11 22:07:08,ir2,1
2024-11-11 22:07:10,ir2,1
2024-11-11 22:07:13,ir2,1
2024-11-11 22:07:15,ir2,1
2024-11-11 22:07:17,ir2,1
2024-11-11 22:07:20,ir2,1
2024-11-11 22:07:22,ir2,1
2024-11-11 22:07:24,ir2,1
2024-11-11 22:07:27,ir2,1
2024-11-11 22:07:29,ir2,1
2024-11-11 22:07:33,ir2,1
2024-11-11 22:07:35,ir2,1
2024-11-11 22:07:38,ir2,1
2024-11-11 22:07:40,ir2,1
2024-11-11 22:07:42,ir2,1
2024-11-11 22:07:45,ir2,1
2024-11-11 22:07:48,ir2,1
2024-11-11 22:07:51,ir2,1
2024-11-11 22:07:53,ir2,1
2024-11-11 22:07:56,ir2,1
2024-11-11 22:07:58,ir2,1
2024-11-11 22:08:02,ir2,1
2024-11-11 22:08:05,ir2,1
2024-11-11 22:08:12,ir2,1
2024-11-11 22:08:13,ir2,1
2024-11-11 22:08:15,ir2,1
2024-11-11 22:08:18,Free,2
2024-11-11 22:08:20,Free,2
2024-11-11 22:08:22,Free,2
2024-11-11 22:08:30,Free,2
2024-11-11 22:08:33,Free,2
2024-11-11 22:08:35,Free,2
2024-11-11 22:08:37,Free,2
2024-11-11 22:08:39,Free,2
2024-11-11 22:08:47,Free,2
2024-11-11 22:08:48,Free,2
2024-11-11 22:08:51,Free,2
2024-11-11 22:08:53,Free,2
2024-11-11 22:08:56,Free,2
2024-11-11 22:08:58,ir2,1
2024-11-11 22:09:00,ir2,1
2024-11-11 22:09:03,ir2,1
2024-11-11 22:09:05,Free,2
2024-11-11 22:09:08,ir2,1
2024-11-11 22:09:10,ir2,1
2024-11-11 22:09:13,ir2,1
2024-11-11 22:09:15,ir2,1
2024-11-11 22:09:18,ir2,1
2024-11-11 22:09:20,ir2,1
2024-11-11 22:09:22,ir2,1
2024-11-11 22:09:24,ir2,1
2024-11-11 22:09:27,ir2,1
2024-11-11 22:09:30,ir2,1
2024-11-11 22:09:32,ir2,1
2024-11-11 22:09:35,ir2,1
2024-11-11 22:09:38,ir2,1
2024-11-11 22:09:40,ir2,1
2024-11-11 22:09:43,ir2,1
2024-11-11 22:09:46,ir2,1
2024-11-11 22:09:52,ir2,1
2024-11-11 22:09:54,ir2,1
2024-11-11 22:09:56,ir2,1
2024-11-11 22:09:59,ir2,1
2024-11-11 22:10:01,ir2,1
2024-11-11 22:10:03,ir2,1
2024-11-11 22:10:06,ir2,1
2024-11-11 22:10:08,ir2,1
2024-11-11 22:10:11,ir2,1
2024-11-11 22:10:14,ir2,1
2024-11-11 22:10:16,ir2,1
2024-11-11 22:10:19,ir2,1
2024-11-11 22:10:21,ir2,1
2024-11-11 22:10:24,ir2,1
2024-11-11 22:10:26,ir2,1
2024-11-11 22:10:28,ir2,1
2024-11-11 22:10:31,ir2,1
2024-11-11 22:10:33,ir2,1
2024-11-11 22:10:36,ir2,1
2024-11-11 22:10:38,ir2,1
2024-11-11 22:10:40,ir2,1
2024-11-11 22:10:43,ir2,1
2024-11-11 22:10:45,ir2,1
2024-11-11 22:10:47,ir2,1
2024-11-11 22:10:50,ir2,1
2024-11-11 22:10:53,ir2,1
2024-11-11 22:10:55,ir2,1
2024-11-11 22:10:58,ir2,1
2024-11-11 22:11:00,ir2,1
2024-11-11 22:11:03,ir2,1
2024-11-11 22:11:05,ir2,1
2024-11-11 22:11:07,ir2,1
2024-11-11 22:11:09,Free,2
2024-11-11 22:11:12,Free,2
2024-11-11 22:11:15,Free,2
2024-11-11 22:11:17,ir2,1
2024-11-11 22:11:20,Free,2
2024-11-11 22:11:22,Free,2
2024-11-11 22:11:24,Free,2
2024-11-11 22:11:27,Free,2
2024-11-11 22:11:30,ir2,1
2024-11-11 22:11:33,ir2,1
2024-11-11 22:11:35,ir2,1
2024-11-11 22:11:38,ir2,1
2024-11-11 22:11:40,ir2,1
2024-11-11 22:11:43,Free,2
2024-11-11 22:11:46,Free,2
2024-11-11 22:11:48,ir2,1
2024-11-11 22:11:50,ir2,1
2024-11-11 22:11:53,ir2,1
2024-11-11 22:11:55,ir2,1
2024-11-11 22:11:57,ir2,1
2024-11-11 22:12:00,ir2,1
2024-11-11 22:12:02,ir2,1
2024-11-11 22:12:04,ir2,1
2024-11-11 22:12:06,ir2,1
2024-11-11 22:12:09,ir2,1
2024-11-11 22:12:12,ir2,1
2024-11-11 22:12:14,ir2,1
2024-11-11 22:12:16,ir2,1
2024-11-11 22:12:19,ir2,1
2024-11-11 22:12:21,Free,2
2024-11-11 22:12:23,ir2,1
2024-11-11 22:12:26,ir2,1
2024-11-11 22:12:28,ir2,1
2024-11-11 22:12:30,ir2,1
2024-11-11 22:12:32,ir2,1
2024-11-11 22:12:35,ir2,1
2024-11-11 22:12:37,ir2,1
2024-11-11 22:12:40,ir2,1
2024-11-11 22:12:42,ir2,1
2024-11-11 22:12:45,ir2,1
2024-11-11 22:12:48,ir2,1
2024-11-11 22:12:50,ir2,1
2024-11-11 22:12:53,ir2,1
2024-11-11 22:12:55,ir2,1
2024-11-11 22:12:58,ir2,1
2024-11-11 22:13:00,ir2,1
2024-11-11 22:13:03,ir2,1
2024-11-11 22:13:05,ir2,1
2024-11-11 22:13:08,ir2,1
2024-11-11 22:13:10,ir2,1
2024-11-11 22:13:13,ir2,1
2024-11-11 22:13:15,ir2,1
2024-11-11 22:13:18,ir2,1
2024-11-11 22:13:20,ir2,1
2024-11-11 22:13:23,ir2,1
2024-11-11 22:13:25,ir2,1
2024-11-11 22:13:28,ir2,1
2024-11-11 22:13:30,ir2,1
2024-11-11 22:13:33,ir2,1
2024-11-11 22:13:35,ir2,1
2024-11-11 22:13:38,ir2,1
2024-11-11 22:13:41,ir2,1
2024-11-11 22:13:44,ir2,1
2024-11-11 22:13:46,ir2,1
2024-11-11 22:13:48,ir2,1
2024-11-11 22:13:51,ir2,1
2024-11-11 22:13:54,ir2,1
2024-11-11 22:13:56,ir2,1
2024-11-11 22:13:59,ir2,1
2024-11-11 22:14:02,ir2,1
2024-11-11 22:14:05,ir2,1
2024-11-11 22:14:07,ir2,1
2024-11-11 22:14:09,ir2,1
2024-11-11 22:14:12,ir2,1
2024-11-11 22:14:14,ir2,1
2024-11-11 22:14:16,ir2,1
2024-11-11 22:14:19,ir2,1
2024-11-11 22:14:21,ir2,1
2024-11-11 22:14:24,ir2,1
2024-11-11 22:14:26,ir2,1
2024-11-11 22:14:29,ir2,1
2024-11-11 22:14:31,ir2,1
2024-11-11 22:14:33,ir2,1
2024-11-11 22:14:36,ir2,1
2024-11-11 22:14:39,ir2,1
2024-11-11 22:14:42,ir2,1
2024-11-11 22:14:44,ir2,1
2024-11-11 22:14:47,ir2,1
2024-11-11 22:14:49,ir2,1
2024-11-11 22:14:52,ir2,1
2024-11-11 22:14:54,ir2,1
2024-11-11 22:14:56,Free,2
2024-11-11 22:14:59,Free,2
2024-11-11 22:15:02,Free,2
2024-11-11 22:15:04,ir2,1
2024-11-11 22:15:07,ir2,1
2024-11-11 22:15:10,ir2,1
2024-11-11 22:15:12,ir2,1
2024-11-11 22:15:15,ir2,1
2024-11-11 22:15:17,ir2,1
2024-11-11 22:15:20,Free,2
2024-11-11 22:15:22,ir2,1
2024-11-11 22:15:25,Free,2
2024-11-11 22:15:27,Free,2
2024-11-11 22:15:30,Free,2
2024-11-11 22:15:32,Free,2
2024-11-11 22:15:38,Free,2
2024-11-11 22:15:41,Free,2
2024-11-11 22:15:43,Free,2
2024-11-11 22:15:45,Free,2
2024-11-11 22:15:47,Free,2
2024-11-11 22:15:50,Free,2
2024-11-11 22:15:52,ir2,1
2024-11-11 22:15:54,ir2,1
2024-11-11 22:15:57,ir2,1
2024-11-11 22:15:59,ir2,1
2024-11-11 22:16:02,ir2,1
2024-11-11 22:16:04,ir2,1
2024-11-11 22:16:06,ir2,1
2024-11-11 22:16:08,ir2,1
2024-11-11 22:16:11,ir2,1
2024-11-11 22:16:13,ir2,1
2024-11-11 22:16:16,ir2,1
2024-11-11 22:16:18,ir2,1
2024-11-11 22:16:20,ir2,1
2024-11-11 22:16:22,ir2,1
2024-11-11 22:16:24,ir2,1
2024-11-11 22:16:27,ir2,1
2024-11-11 22:16:29,ir2,1
2024-11-11 22:16:31,ir2,1
2024-11-11 22:16:33,ir2,1
2024-11-11 22:16:37,Free,2
2024-11-11 22:16:39,Free,2
2024-11-11 22:16:42,Free,2
2024-11-11 22:16:44,Free,2
2024-11-11 22:16:47,Free,2
2024-11-11 22:16:49,Free,2
2024-11-11 22:16:52,ir2,1
2024-11-11 22:16:54,ir2,1
2024-11-11 22:16:57,ir2,1
2024-11-11 22:16:59,ir2,1
2024-11-11 22:17:02,ir2,1
2024-11-11 22:17:05,ir2,1
2024-11-11 22:17:08,ir2,1
2024-11-11 22:17:10,ir2,1
2024-11-11 22:17:12,ir2,1
2024-11-11 22:17:15,ir2,1
2024-11-11 22:17:17,ir2,1
2024-11-11 22:17:19,ir2,1
2024-11-11 22:17:22,ir2,1
2024-11-11 22:17:24,ir2,1
2024-11-11 22:17:27,ir2,1
2024-11-11 22:17:29,Free,2
2024-11-11 22:17:31,ir2,1
2024-11-11 22:17:37,ir2,1
2024-11-11 22:17:40,Free,2
2024-11-11 22:17:42,ir2,1
2024-11-11 22:17:44,ir2,1
2024-11-11 22:17:47,ir2,1
2024-11-11 22:17:49,ir2,1
2024-11-11 22:17:51,Free,2
2024-11-11 22:17:53,ir2,1
2024-11-11 22:17:56,ir2,1
2024-11-11 22:17:58,Free,2
2024-11-11 22:18:00,ir2,1
2024-11-11 22:18:03,ir2,1
2024-11-11 22:18:05,ir2,1
2024-11-11 22:18:08,ir2,1
2024-11-11 22:18:10,ir2,1
2024-11-11 22:18:12,ir2,1
2024-11-11 22:18:14,ir2,1
2024-11-11 22:18:16,ir2,1
2024-11-11 22:18:19,ir2,1
2024-11-11 22:18:22,ir2,1
2024-11-11 22:18:24,ir2,1
2024-11-11 22:18:26,ir2,1
2024-11-11 22:18:29,ir2,1
2024-11-11 22:18:32,ir2,1
2024-11-11 22:18:35,ir2,1
2024-11-11 22:18:37,ir2,1
2024-11-11 22:18:40,Free,2
2024-11-11 22:18:43,ir2,1
2024-11-11 22:18:45,ir2,1
2024-11-11 22:18:47,ir2,1
2024-11-11 22:18:50,Free,2
2024-11-11 22:18:52,ir2,1
2024-11-11 22:18:54,ir2,1
2024-11-11 22:18:57,ir2,1
2024-11-11 22:19:00,ir2,1
2024-11-11 22:19:02,ir2,1
2024-11-11 22:19:06,ir2,1
2024-11-11 22:19:08,ir2,1
2024-11-11 22:19:10,ir2,1
2024-11-11 22:19:12,ir2,1
2024-11-11 22:19:15,ir2,1
2024-11-11 22:19:17,ir2,1
2024-11-11 22:19:20,ir2,1
2024-11-11 22:19:22,ir2,1
2024-11-11 22:19:24,ir2,1
2024-11-11 22:19:26,ir2,1
2024-11-11 22:19:29,ir2,1
2024-11-11 22:19:32,ir2,1
2024-11-11 22:19:34,ir2,1
2024-11-11 22:19:37,ir2,1
2024-11-11 22:19:39,ir2,1
2024-11-11 22:19:42,ir2,1
2024-11-11 22:19:44,ir2,1
2024-11-11 22:19:46,ir2,1
2024-11-11 22:19:49,ir2,1
2024-11-11 22:19:51,ir2,1
2024-11-11 22:19:54,ir2,1
2024-11-11 22:19:56,ir2,1
2024-11-11 22:19:59,ir2,1
2024-11-11 22:20:01,ir2,1
2024-11-11 22:20:05,ir2,1
2024-11-11 22:20:07,ir2,1
2024-11-11 22:20:12,ir2,1
2024-11-11 22:20:14,ir2,1
2024-11-11 22:20:17,ir2,1
2024-11-11 22:20:20,Free,2
2024-11-11 22:20:22,Free,2
2024-11-11 22:20:25,Free,2
2024-11-11 22:20:27,ir2,1
2024-11-11 22:20:30,ir2,1
2024-11-11 22:20:32,ir2,1
2024-11-11 22:20:34,ir2,1
2024-11-11 22:20:37,ir2,1
2024-11-11 22:20:39,Free,2
2024-11-11 22:20:41,Free,2
2024-11-11 22:20:44,Free,2
2024-11-11 22:20:46,Free,2
2024-11-11 22:20:48,Free,2
2024-11-11 22:20:50,Free,2
2024-11-11 22:20:53,Free,2
2024-11-11 22:20:55,Free,2
2024-11-11 22:20:58,Free,2
2024-11-11 22:21:00,Free,2
2024-11-11 22:21:03,Free,2
2024-11-11 22:21:05,Free,2
2024-11-11 22:21:08,Free,2
2024-11-11 22:21:10,Free,2
2024-11-11 22:21:12,Free,2
2024-11-11 22:21:14,Free,2
2024-11-11 22:21:16,Free,2
2024-11-11 22:21:19,Free,2
2024-11-11 22:21:22,Free,2
2024-11-11 22:21:24,Free,2
2024-11-11 22:21:27,Free,2
2024-11-11 22:21:29,Free,2
2024-11-11 22:21:31,Free,2
2024-11-11 22:21:33,Free,2
2024-11-11 22:21:36,Free,2
2024-11-11 22:21:38,Free,2
2024-11-11 22:21:41,Free,2
2024-11-11 22:21:43,Free,2
2024-11-11 22:21:45,Free,2
2024-11-11 22:21:48,Free,2
2024-11-11 22:21:50,Free,2
2024-11-11 22:21:52,Free,2
2024-11-11 22:21:54,Free,2
2024-11-11 22:21:56,Free,2
2024-11-11 22:22:01,Free,2
2024-11-11 22:22:03,Free,2
2024-11-11 22:22:05,Free,2
2024-11-11 22:22:08,Free,2
2024-11-11 22:22:11,Free,2
2024-11-11 22:22:14,Free,2
2024-11-11 22:22:16,Free,2
2024-11-11 22:22:19,Free,2
2024-11-11 22:22:21,Free,2
2024-11-11 22:22:23,Free,2
2024-11-11 22:22:25,Free,2
2024-11-11 22:22:29,Free,2
2024-11-11 22:22:31,Free,2
2024-11-11 22:22:34,Free,2
2024-11-11 22:22:36,Free,2
2024-11-11 22:22:39,Free,2
2024-11-11 22:22:41,Free,2
2024-11-11 22:22:44,Free,2
2024-11-11 22:22:46,Free,2
2024-11-11 22:22:48,Free,2
2024-11-11 22:22:50,Free,2
2024-11-11 22:22:53,Free,2
2024-11-11 22:22:56,Free,2
2024-11-11 22:22:58,Free,2
2024-11-11 22:23:01,Free,2
2024-11-11 22:23:04,ir2,1
2024-11-11 22:23:06,Free,2
2024-11-11 22:23:08,Free,2
2024-11-11 22:23:11,Free,2
2024-11-11 22:23:13,Free,2
2024-11-11 22:23:16,Free,2
2024-11-11 22:23:18,Free,2
2024-11-11 22:23:21,Free,2
2024-11-11 22:23:24,Free,2
2024-11-11 22:23:27,Free,2
2024-11-11 22:23:29,Free,2
2024-11-11 22:23:31,Free,2
2024-11-11 22:23:34,Free,2
2024-11-11 22:23:36,Free,2
2024-11-11 22:23:38,Free,2
2024-11-11 22:23:40,Free,2
2024-11-11 22:23:42,Free,2
2024-11-11 22:23:45,Free,2
2024-11-11 22:23:47,Free,2
2024-11-11 22:23:50,Free,2
